,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
4694,3.0,97,14.0,83.0,983.19,0,3.5,2,3,1,2
545,44.0,65,6.5,3.0,1021.53,8,7.0,0,0,0,3
6509,20.0,66,13.5,11.0,1003.52,2,8.0,3,2,0,0
2682,22.0,54,12.0,33.0,1006.22,4,8.0,3,1,2,0
8289,29.0,91,5.5,69.0,995.14,3,2.5,2,1,1,1
1956,-1.0,63,13.5,91.0,997.24,1,5.0,2,3,1,2
9974,12.0,83,9.5,89.0,994.8,2,1.5,3,0,2,1
12011,-2.0,75,6.5,73.0,986.95,0,1.5,2,3,1,2
6231,26.0,107,8.0,89.0,1007.39,14,7.0,3,0,0,0
8076,14.0,74,4.5,31.0,1018.2,4,6.5,2,2,0,0
13190,30.0,24,3.5,16.0,1017.54,11,6.5,3,2,2,3
7676,13.0,39,13.0,15.0,811.03,8,4.5,1,2,1,3
9420,34.0,70,4.5,13.0,1015.61,1,8.0,3,0,0,0
1037,2.0,89,11.5,94.0,993.3,1,3.5,2,3,2,2
5034,13.0,70,10.5,10.0,1017.67,4,7.5,2,3,1,0
1787,4.0,81,2.5,93.0,985.74,1,4.0,3,3,2,2
12858,17.0,51,8.0,21.0,1006.15,2,7.0,3,2,0,0
1829,16.0,88,12.5,53.0,994.58,2,1.5,2,1,0,1
12183,23.0,67,12.0,67.0,1010.35,1,4.0,2,2,1,1
5046,23.0,80,10.0,68.0,1016.21,3,3.5,2,0,2,1
2973,-6.0,70,12.0,90.0,986.25,1,4.0,2,3,1,2
10875,15.0,64,13.5,44.0,1016.18,1,9.0,2,3,0,0
6166,31.0,70,19.5,88.0,1017.88,6,5.5,2,3,1,0
10450,14.0,67,14.5,82.0,1017.73,0,2.5,3,3,2,1
2800,35.0,39,3.5,4.0,1012.37,6,9.5,0,1,0,3
7497,-14.0,67,10.5,68.0,827.05,7,9.5,1,3,2,1
5993,11.0,89,9.5,91.0,1007.41,3,3.0,2,0,2,1
5827,29.0,41,2.5,11.0,1014.96,9,6.0,0,0,2,3
3789,33.0,50,0.0,11.0,1010.43,4,6.0,2,3,0,0
5627,1.0,61,7.5,65.0,839.07,0,14.5,1,0,0,1
11941,40.0,46,9.5,11.0,1016.93,6,5.5,3,3,2,3
13180,10.0,62,17.0,83.0,1013.09,3,3.0,3,2,2,1
13086,17.0,87,6.0,97.0,1005.5,3,4.0,3,2,1,1
12326,14.0,72,13.5,40.0,1017.03,3,8.0,3,0,2,0
12984,37.0,88,16.5,71.0,1014.15,4,7.5,3,2,1,0
751,30.0,51,3.0,48.0,1012.49,3,6.5,3,0,1,0
11698,26.0,65,13.5,42.0,1009.04,4,7.5,3,0,0,0
6950,18.0,79,15.5,95.0,998.16,3,4.5,3,2,2,1
8217,10.0,62,8.5,66.0,1006.25,1,3.0,3,1,0,1
2934,33.0,37,6.5,12.0,1016.71,11,9.5,0,1,1,3
3004,34.0,21,6.5,3.0,1014.34,7,5.5,3,0,2,3
1693,4.0,60,18.0,63.0,987.74,1,5.0,2,3,1,2
4213,-14.0,25,5.0,77.0,1188.89,8,8.5,1,0,1,3
1950,-2.0,74,6.0,67.0,986.08,1,3.0,2,3,1,2
3237,30.0,54,6.5,16.0,1004.63,3,8.5,3,3,1,0
3854,23.0,58,8.0,88.0,1014.38,5,11.5,3,1,0,3
8493,31.0,81,15.0,57.0,998.72,3,4.0,2,2,0,1
13029,42.0,30,5.0,12.0,1026.15,10,9.0,0,3,1,3
2723,29.0,81,12.0,61.0,1006.71,1,1.0,2,0,0,1
2861,36.0,105,14.5,80.0,1008.34,4,7.5,3,1,1,0
12086,8.0,42,11.0,99.0,988.23,2,17.5,2,3,1,3
10019,30.0,44,5.5,16.0,1014.48,5,5.5,0,3,2,3
5789,48.0,76,13.5,21.0,1138.17,1,2.0,3,0,2,2
9579,-5.0,80,12.5,71.0,981.15,0,3.5,2,3,2,2
4510,16.0,72,15.5,65.0,1005.38,0,1.5,2,3,1,1
4776,33.0,25,7.0,20.0,1045.41,10,13.5,3,1,0,3
4882,10.0,84,31.5,90.0,1018.7,8,3.0,2,0,2,1
7029,13.0,61,8.0,93.0,1006.88,2,4.5,3,0,1,1
6304,-8.0,83,14.0,78.0,995.19,1,3.0,2,3,2,2
804,-6.0,49,13.5,49.0,1161.34,11,13.0,3,2,0,2
10282,22.0,65,12.5,91.0,1017.63,0,2.5,3,0,0,1
8415,13.0,65,12.5,18.0,1015.55,4,7.0,2,3,1,0
3740,44.0,49,7.0,7.0,1028.28,7,9.0,0,3,0,3
1599,18.0,61,13.5,28.0,1016.33,3,6.0,3,1,1,0
3203,22.0,58,9.0,11.0,1015.82,3,6.0,3,0,0,0
9535,22.0,74,4.0,29.0,1002.58,1,7.5,2,2,0,0
11643,27.0,53,5.0,21.0,1015.92,4,6.0,2,0,2,0
7576,11.0,80,11.0,94.0,992.32,0,2.5,2,3,0,1
11947,18.0,99,9.0,67.0,1005.65,3,3.5,3,0,2,1
4298,21.0,92,5.0,73.0,997.71,2,3.0,3,1,2,1
10373,16.0,41,10.5,81.0,1193.06,1,15.5,3,1,0,0
1550,27.0,69,4.5,4.0,1011.56,7,9.5,0,0,0,3
2426,18.0,68,4.0,40.0,1008.41,1,6.0,3,0,1,0
11083,23.0,43,4.0,0.0,1015.94,5,7.0,0,0,1,3
10721,-6.0,61,20.0,75.0,990.26,0,3.0,3,3,1,2
1490,38.0,47,3.0,18.0,1015.46,5,6.5,3,0,2,3
2079,29.0,58,7.5,13.0,1009.57,2,8.5,3,0,1,0
9240,-1.0,83,19.5,76.0,983.94,0,1.0,2,3,2,2
5045,10.0,66,13.0,52.0,991.27,3,2.5,2,0,2,1
13175,-6.0,87,9.0,97.0,995.42,1,3.5,3,3,2,2
11583,-9.0,69,16.5,88.0,998.8,1,2.0,2,3,2,2
875,42.0,85,37.0,100.0,1007.39,11,2.5,2,2,2,1
4838,-3.0,83,13.0,77.0,987.8,1,1.0,2,3,1,2
9292,37.0,20,3.5,5.0,1016.37,8,7.0,0,3,0,3
10129,-2.0,88,8.5,62.0,995.44,0,5.0,2,3,2,2
9368,1.0,21,8.5,27.0,874.59,0,4.0,3,3,2,0
10840,24.0,73,15.0,10.0,1017.17,2,6.5,3,3,0,0
6408,-5.0,91,0.5,66.0,987.59,0,3.5,2,3,2,2
1161,33.0,56,6.5,1.0,1029.19,9,9.0,0,1,2,3
3630,-1.0,96,18.5,99.0,986.56,1,3.5,2,3,1,2
1920,32.0,80,15.5,61.0,1012.02,0,4.0,2,3,0,1
11330,-14.0,42,15.0,14.0,1121.53,0,13.5,1,1,1,2
13035,-7.0,85,18.5,68.0,993.72,1,2.5,2,3,2,2
10109,-2.0,67,12.0,80.0,986.65,1,2.0,2,3,1,2
1902,4.0,67,0.0,72.0,998.78,1,4.5,2,3,2,2
1168,65.0,83,16.5,86.0,1012.01,5,9.0,3,1,2,0
9975,22.0,93,14.0,67.0,1013.52,1,4.0,2,1,2,1
7798,1.0,80,2.5,95.0,991.59,0,1.5,2,3,2,2
10612,-3.0,88,3.0,62.0,985.69,1,2.5,3,3,1,2
2035,28.0,58,6.5,13.0,1020.6,8,8.5,0,0,0,3
5247,14.0,93,12.0,59.0,998.2,2,4.5,3,1,0,1
12501,12.0,72,7.0,35.0,1008.54,1,5.0,2,1,0,0
11909,-2.0,76,10.5,83.0,988.36,0,1.5,2,3,2,2
4699,24.0,95,9.0,65.0,1012.75,3,5.0,2,1,1,1
7256,16.0,71,0.5,29.0,1004.34,4,7.5,3,2,1,0
7069,25.0,53,0.5,37.0,1002.8,1,8.0,3,2,0,0
10910,25.0,68,0.5,17.0,1029.61,8,10.0,0,1,0,3
1243,-19.0,34,15.0,98.0,1110.32,12,3.0,2,1,0,3
5955,0.0,83,3.0,73.0,984.4,0,3.0,2,3,2,2
2274,24.0,86,16.0,92.0,1021.94,6,1.0,0,1,1,3
9734,0.0,73,13.0,75.0,997.45,1,3.0,2,3,1,2
4409,36.0,50,4.5,14.0,1028.72,6,8.0,0,0,2,3
4512,-9.0,69,6.0,76.0,998.28,1,3.0,2,3,2,2
8977,24.0,94,6.0,85.0,1014.82,2,2.5,3,3,2,1
272,0.0,73,4.0,90.0,993.09,1,3.0,3,3,1,2
2175,27.0,89,11.0,69.0,1016.05,1,1.5,2,3,0,1
6598,24.0,56,14.5,11.0,1001.54,2,8.0,3,3,2,0
12468,-14.0,38,1.5,52.0,1111.93,9,18.0,3,1,2,2
2310,10.0,93,11.5,73.0,999.81,3,4.0,3,1,0,1
6176,31.0,51,1.5,4.0,1027.54,7,8.0,0,1,0,3
7083,20.0,50,15.0,19.0,1015.34,3,5.5,2,0,1,0
11773,27.0,68,6.5,35.0,1006.5,2,8.0,2,0,0,0
1378,2.0,72,12.5,90.0,998.38,1,2.5,2,3,2,2
5811,4.0,83,9.0,87.0,984.72,1,5.0,3,3,2,2
11301,28.0,67,3.5,25.0,1015.6,1,6.5,3,0,2,0
3124,40.0,58,11.5,23.0,871.23,7,11.5,3,2,2,0
7818,31.0,81,6.0,72.0,994.91,3,4.0,2,0,2,1
12459,4.0,68,4.5,62.0,995.07,1,5.0,2,3,2,2
9171,38.0,29,8.5,0.0,1025.46,5,9.5,3,3,1,3
8221,3.0,89,35.0,71.0,983.96,2,2.5,3,3,2,2
7320,22.0,69,8.5,8.0,1027.53,8,7.0,3,3,0,3
7677,14.0,68,14.5,34.0,1017.47,2,7.0,3,0,1,0
2197,31.0,68,8.0,16.0,1022.01,6,7.0,0,2,0,3
10519,25.0,57,2.0,16.0,1004.99,2,5.5,3,0,0,0
8960,-2.0,84,17.0,83.0,996.2,0,5.0,2,3,1,2
9179,20.0,83,19.5,105.0,1017.36,12,7.5,2,3,0,0
7365,3.0,96,4.0,56.0,997.36,1,3.5,2,3,1,2
7224,40.0,45,9.5,16.0,1029.31,11,6.0,0,1,1,3
10740,21.0,97,12.0,61.0,1006.8,2,2.5,2,1,2,1
6346,11.0,89,18.0,70.0,1016.69,3,1.0,2,0,0,1
9720,25.0,71,7.5,38.0,1001.02,1,7.0,3,3,2,0
6641,55.0,79,8.0,92.0,1011.51,10,1.0,3,3,0,0
6608,27.0,80,10.0,84.0,1008.88,13,10.0,3,1,0,0
8500,19.0,79,15.5,72.0,1009.67,8,10.5,2,1,0,0
8906,15.0,59,13.5,14.0,1010.47,1,8.0,3,3,0,0
2170,27.0,76,19.5,72.0,1012.93,0,1.5,3,1,2,1
7632,26.0,76,4.0,36.0,1003.29,3,5.5,2,0,0,0
9414,-7.0,71,3.0,85.0,995.55,1,1.5,2,3,2,2
2289,34.0,75,15.0,18.0,1004.07,4,5.5,3,1,1,0
634,-2.0,96,6.0,66.0,984.93,0,1.5,2,3,1,2
12228,12.0,75,17.5,71.0,1002.27,1,2.0,2,2,1,1
8391,26.0,76,16.5,80.0,1001.17,0,4.0,3,0,0,1
11336,10.0,97,10.5,53.0,1001.2,3,2.0,2,3,2,1
3497,2.0,61,19.5,85.0,996.86,1,3.0,2,3,1,2
8436,-14.0,49,8.5,86.0,1178.91,13,16.0,3,3,2,2
12494,23.0,73,0.5,44.0,1005.87,2,7.0,2,2,2,0
10474,-9.0,78,16.5,54.0,998.72,1,2.0,2,3,1,2
243,33.0,69,8.0,5.0,1026.28,9,9.5,0,0,1,3
3811,34.0,23,9.0,9.0,1017.03,5,9.0,0,2,1,3
10374,-8.0,99,16.0,70.0,993.82,0,1.5,2,3,2,2
2997,34.0,42,2.0,3.0,1024.53,11,10.0,3,2,0,3
4631,35.0,22,9.5,7.0,1018.15,9,8.5,0,2,2,3
7163,42.0,57,5.5,1.0,1014.28,11,7.5,3,1,2,3
9194,-7.0,106,15.0,76.0,998.14,11,0.5,2,3,2,2
7101,15.0,62,12.0,10.0,1019.54,4,8.5,2,0,1,0
7437,36.0,72,8.0,65.0,1056.96,7,11.0,2,0,0,1
12219,27.0,91,18.0,86.0,996.14,0,3.5,3,2,0,1
367,28.0,51,6.5,8.0,1011.58,10,8.5,3,0,2,3
8029,22.0,68,18.0,64.0,1011.22,2,5.0,3,2,2,1
2247,20.0,48,2.5,16.0,1029.59,6,9.0,0,2,1,3
5093,67.0,89,11.0,97.0,1014.23,2,1.0,2,2,2,1
10749,-7.0,20,2.5,83.0,831.65,2,13.0,2,1,2,1
7772,39.0,44,2.0,10.0,1011.12,7,7.5,0,2,0,3
2334,2.0,65,16.5,51.0,993.38,0,4.0,2,3,1,2
3594,-4.0,74,7.5,59.0,987.97,1,4.0,2,3,2,2
3791,1.0,105,25.0,78.0,991.37,2,0.5,3,3,2,2
11609,20.0,42,6.0,20.0,1198.97,10,8.5,1,1,2,2
8292,4.0,68,17.5,95.0,985.15,1,4.5,2,3,2,2
3182,26.0,52,1.5,38.0,1015.92,4,8.0,2,0,0,0
6221,1.0,28,1.5,48.0,1126.18,4,4.5,3,1,1,0
3966,4.0,66,5.0,58.0,982.03,0,5.0,3,3,1,2
8761,32.0,63,15.5,92.0,1006.76,0,3.0,3,1,0,1
7342,34.0,38,6.5,0.0,1029.74,9,6.5,0,0,2,3
6126,2.0,93,10.5,89.0,987.24,0,1.5,3,3,2,2
9778,29.0,31,3.5,17.0,1015.62,6,7.5,0,1,0,3
734,14.0,81,18.5,79.0,1005.82,1,1.5,3,1,0,1
4204,16.0,103,17.5,72.0,995.11,1,2.0,2,0,2,1
11639,15.0,69,2.0,44.0,1016.31,4,6.5,2,0,0,0
5344,32.0,67,0.5,1.0,1021.59,5,9.5,3,2,2,3
6658,30.0,86,11.0,63.0,1016.4,1,5.0,2,1,1,1
7786,26.0,94,17.0,84.0,1002.74,2,2.0,3,0,1,1
7197,25.0,81,12.0,57.0,1012.75,0,3.0,3,1,2,1
5346,22.0,63,3.5,13.0,1024.74,5,7.0,0,3,0,3
11426,-8.0,89,2.5,55.0,989.95,0,4.0,2,3,2,2
7554,31.0,109,18.5,82.0,1014.3,1,1.5,3,3,0,0
9449,0.0,76,12.0,54.0,993.54,1,1.5,3,3,2,2
9396,12.0,78,8.5,83.0,1010.53,1,4.5,2,2,0,1
4428,39.0,70,27.0,90.0,1011.48,10,1.5,3,2,1,1
9198,-6.0,75,2.0,69.0,995.31,0,1.0,2,3,2,2
2774,34.0,92,46.5,72.0,991.43,14,1.5,2,3,1,1
8015,28.0,44,8.5,12.0,1010.06,11,6.5,0,0,1,3
1069,23.0,54,6.0,27.0,1010.01,1,5.5,3,2,0,0
12408,-10.0,87,19.0,71.0,998.9,1,5.0,2,3,1,2
7237,18.0,88,18.5,89.0,1017.99,2,1.5,2,0,0,1
1134,-4.0,66,11.5,70.0,995.27,0,4.0,2,3,2,2
3298,33.0,24,3.5,7.0,1016.52,5,5.0,0,0,1,3
7736,40.0,24,7.0,11.0,1016.92,11,5.0,0,2,1,3
5167,33.0,51,3.0,0.0,1018.89,8,7.5,0,3,2,3
12820,26.0,52,7.5,12.0,1025.6,7,9.0,0,2,0,3
12345,1.0,96,4.0,54.0,992.56,0,4.5,2,3,2,2
1331,36.0,36,7.0,72.0,986.32,8,5.5,2,0,1,3
10909,10.0,78,12.0,49.0,1016.44,1,6.5,2,0,0,0
6145,44.0,61,8.0,1.0,1021.46,9,6.5,0,1,0,3
1307,24.0,78,8.0,29.0,1007.48,2,5.0,2,3,1,0
10739,3.0,72,0.0,66.0,997.49,0,2.0,2,3,2,2
5120,-8.0,87,13.0,73.0,993.08,0,3.5,2,3,2,2
658,3.0,64,15.0,54.0,990.39,0,1.5,2,3,1,2
4012,25.0,74,9.5,47.0,1002.32,1,9.0,3,1,1,0
6323,22.0,30,8.0,4.0,1027.7,10,6.0,0,2,1,3
6349,5.0,20,1.0,37.0,1055.06,4,12.0,1,1,2,1
11679,67.0,94,23.0,80.0,998.45,13,1.0,3,0,1,1
4197,-4.0,90,10.5,80.0,988.07,1,3.0,2,3,1,2
12154,34.0,57,7.0,14.0,1022.61,8,5.5,0,1,0,3
6864,43.0,72,10.5,16.0,866.53,9,18.0,2,1,0,2
9705,13.0,72,14.0,18.0,1012.23,4,6.5,3,1,0,0
3638,10.0,71,2.0,10.0,1008.29,3,8.5,2,3,1,0
11318,21.0,56,0.5,40.0,1019.5,3,6.5,3,1,2,0
4786,26.0,58,9.0,32.0,1000.51,3,8.0,3,3,1,0
8747,31.0,87,13.0,72.0,1009.9,1,2.0,2,0,0,1
4202,25.0,74,16.0,65.0,995.54,1,2.5,2,1,0,1
12617,10.0,77,12.0,14.0,1001.0,4,6.5,3,0,1,0
2571,17.0,70,10.5,85.0,1029.28,1,10.0,0,1,2,3
10867,3.0,96,2.5,81.0,994.68,1,4.0,2,3,2,2
1365,-7.0,61,2.5,79.0,990.5,0,3.5,2,3,1,2
3466,21.0,67,9.0,88.0,1013.69,1,4.0,3,3,2,1
10712,-17.0,76,14.5,37.0,840.62,4,16.0,3,1,2,3
11036,22.0,38,6.5,6.0,1027.68,6,6.0,3,0,0,3
2003,-9.0,80,26.0,108.0,982.94,10,2.5,2,3,1,2
8381,-6.0,94,1.0,65.0,999.86,1,4.0,2,3,1,2
5391,20.0,51,15.0,26.0,1007.98,1,7.0,3,0,1,0
3685,22.0,71,9.0,38.0,1010.86,2,7.5,3,3,2,0
3140,10.0,73,10.0,24.0,1011.49,4,9.0,2,0,0,0
5153,-6.0,62,17.5,94.0,990.21,0,2.0,2,3,1,2
2262,53.0,92,10.5,89.0,1001.2,1,2.0,3,0,1,1
11032,0.0,72,7.5,78.0,995.16,1,3.0,2,3,1,2
12109,27.0,64,8.0,84.0,1005.59,0,3.5,3,2,0,1
1291,22.0,38,10.0,0.0,1027.37,9,9.0,0,3,1,3
4676,3.0,93,12.5,99.0,999.62,0,1.0,2,3,1,2
12554,-8.0,72,7.0,77.0,990.53,0,3.0,2,3,1,2
937,41.0,36,8.5,3.0,1029.51,8,6.5,0,1,0,3
4481,-2.0,83,12.0,86.0,984.98,1,1.0,2,3,1,2
11124,18.0,93,18.5,83.0,997.42,3,2.5,2,0,1,1
9413,26.0,76,27.5,104.0,1010.9,12,5.5,2,0,1,1
6838,-9.0,70,15.5,85.0,982.06,0,4.0,2,3,1,2
846,27.0,66,4.0,1.0,1022.64,9,7.5,0,2,1,3
2710,25.0,100,5.5,101.0,1019.96,12,7.5,2,0,0,0
3848,32.0,80,7.0,99.0,1011.36,0,2.0,2,0,0,1
4476,-9.0,98,12.0,68.0,992.64,1,1.5,2,3,2,2
8524,18.0,87,11.0,88.0,1012.39,4,2.5,0,0,1,3
5014,25.0,27,7.0,13.0,1018.28,6,6.5,0,0,2,3
5961,17.0,70,13.0,33.0,1161.97,1,0.0,3,1,2,2
491,12.0,56,11.5,26.0,1003.73,3,5.5,3,3,0,0
1532,0.0,98,7.0,66.0,986.05,0,3.5,2,3,1,2
939,40.0,40,8.0,1.0,1013.26,11,5.5,0,2,0,3
3734,76.0,79,16.0,92.0,1015.49,6,2.5,3,3,2,1
12127,40.0,56,8.0,7.0,1021.72,11,8.0,0,3,1,3
13183,28.0,26,6.5,10.0,1016.53,10,7.5,0,1,0,3
10209,27.0,91,19.0,77.0,999.46,1,2.0,2,1,1,1
10100,25.0,67,8.0,18.0,1016.37,7,6.0,0,1,0,3
1396,30.0,57,5.5,26.0,1001.03,3,8.5,2,1,1,0
3600,-3.0,86,3.0,82.0,996.59,1,4.0,2,3,2,2
4772,28.0,77,16.5,78.0,1017.67,6,11.5,0,1,0,3
5527,75.0,82,10.0,86.0,1026.77,3,3.0,3,1,0,3
8559,17.0,84,15.0,92.0,1024.53,10,2.5,0,1,2,3
12540,21.0,61,15.5,58.0,1016.19,3,1.0,2,0,0,1
12948,31.0,84,5.5,57.0,1007.48,2,2.5,2,2,0,1
10440,0.0,77,12.5,98.0,995.08,1,4.0,2,3,2,2
6303,25.0,74,3.5,105.0,1013.72,2,1.0,3,0,1,0
12920,34.0,65,1.5,14.0,1028.11,11,5.5,0,2,0,3
8577,26.0,66,8.5,18.0,1003.82,2,6.0,3,3,0,0
6997,-1.0,72,4.5,85.0,996.18,1,4.0,2,3,2,2
2922,9.0,105,24.5,77.0,1008.2,14,7.0,2,2,2,0
9661,34.0,35,0.0,16.0,1010.02,5,5.0,0,2,2,3
9777,13.0,91,6.5,79.0,1016.87,3,4.5,2,0,0,1
8739,21.0,47,5.0,14.0,1018.31,10,5.5,0,3,0,3
1993,29.0,33,8.5,14.0,1021.12,10,5.5,0,1,0,3
13049,0.0,91,5.0,61.0,997.85,0,2.5,2,3,1,2
1141,-10.0,72,1.0,94.0,995.23,0,2.0,2,3,1,2
2299,30.0,84,15.0,62.0,991.86,3,1.0,2,3,0,1
346,21.0,28,7.5,14.0,1015.26,10,5.5,0,2,1,3
4111,23.0,38,4.5,6.0,1021.19,9,10.0,0,0,1,3
9596,35.0,49,4.5,12.0,1027.6,6,9.0,0,0,2,3
4988,44.0,70,13.0,95.0,1078.6,13,5.5,1,0,2,0
5761,22.0,51,8.0,5.0,1020.71,5,8.0,0,2,1,3
4638,-7.0,72,37.5,71.0,987.5,9,2.0,3,3,1,2
6411,42.0,94,37.5,90.0,1013.1,7,0.5,3,2,0,1
1868,-10.0,74,0.0,33.0,1171.26,12,13.0,3,2,1,1
6461,43.0,30,4.0,19.0,1028.42,11,5.5,3,1,0,3
4142,41.0,31,4.0,7.0,1019.47,6,9.5,0,0,2,3
9062,0.0,103,10.0,94.0,983.3,10,1.5,2,3,2,2
5857,28.0,32,6.5,2.0,1029.69,8,9.0,0,1,2,3
215,10.0,80,17.0,69.0,1012.7,3,1.5,2,2,0,1
7667,-6.0,78,8.5,65.0,997.77,0,3.0,2,3,2,2
6072,12.0,96,6.0,78.0,1015.87,3,4.0,2,1,0,1
1781,21.0,67,4.5,5.0,1010.8,6,6.0,3,1,0,3
6137,27.0,22,8.5,10.0,1023.11,5,6.5,0,2,0,3
6139,36.0,97,20.5,91.0,1013.2,12,3.0,0,2,2,3
4896,17.0,79,2.5,28.0,1013.61,2,7.0,3,1,2,0
1934,-6.0,66,7.0,95.0,992.79,0,3.0,2,3,1,2
2644,24.0,82,18.5,99.0,1007.66,2,2.0,2,1,2,1
887,10.0,20,9.0,60.0,827.37,7,4.5,3,1,1,1
12550,27.0,68,7.0,61.0,997.22,2,2.5,3,2,2,1
11559,24.0,89,6.5,59.0,995.79,0,4.0,2,1,1,1
803,41.0,69,10.0,27.0,921.64,3,1.5,1,0,2,1
12867,13.0,47,3.5,49.0,1190.68,1,6.0,3,3,1,1
12240,18.0,58,3.5,19.0,1003.56,2,8.0,3,1,2,0
4087,33.0,65,14.0,14.0,1001.43,1,6.0,2,3,1,0
3720,35.0,48,8.0,11.0,1015.64,8,9.0,0,1,1,3
9035,27.0,90,19.5,89.0,1002.45,1,2.0,2,2,1,1
1228,30.0,68,7.0,15.0,1016.01,3,8.0,2,0,0,0
1095,30.0,81,11.0,97.0,1018.76,1,3.0,2,0,1,1
6305,32.0,57,8.5,43.0,1002.45,2,7.0,3,2,1,0
8669,10.0,57,11.0,47.0,1003.16,4,5.5,3,3,1,0
9397,30.0,107,5.0,70.0,1018.29,7,2.0,3,2,1,3
3013,22.0,66,3.0,30.0,1003.22,2,6.5,2,0,0,0
7311,-6.0,90,20.0,95.0,989.07,1,5.0,2,3,2,2
10242,14.0,56,8.5,27.0,1006.47,2,6.5,2,0,2,0
11709,-10.0,86,1.0,98.0,982.12,1,3.0,2,3,1,2
11779,18.0,83,12.5,86.0,1002.14,0,2.5,2,3,1,1
11070,-4.0,94,25.0,85.0,988.57,1,0.5,2,3,1,2
5822,1.0,72,15.5,83.0,984.34,1,2.5,2,3,1,2
12432,23.0,40,6.5,7.0,1024.16,9,5.5,0,3,0,3
3280,21.0,56,13.0,19.0,1017.64,1,6.0,2,0,2,0
12080,10.0,85,15.5,89.0,991.09,2,1.5,2,3,0,1
12638,33.0,83,12.5,76.0,998.92,2,4.0,2,1,0,1
2488,31.0,46,3.5,14.0,1014.89,11,8.0,0,0,0,3
809,18.0,70,9.0,92.0,1009.71,3,2.0,2,1,0,1
4241,26.0,60,7.5,50.0,1003.0,1,2.0,3,1,1,1
9770,25.0,76,5.0,63.0,1004.27,1,4.0,3,3,2,1
1081,35.0,25,7.5,14.0,1022.54,5,5.0,3,2,1,3
3679,-7.0,75,4.0,84.0,992.95,1,2.5,2,3,2,2
704,29.0,51,11.5,14.0,1016.46,3,5.0,3,3,0,0
10163,24.0,75,17.5,84.0,999.76,3,5.0,2,2,2,1
41,36.0,22,1.0,0.0,1028.63,10,5.5,0,2,2,3
10781,59.0,106,29.5,94.0,1013.03,14,10.0,3,2,1,0
3086,13.0,58,7.5,37.0,1005.43,1,5.5,3,0,0,0
4133,14.0,71,10.0,45.0,1000.28,4,5.5,2,1,2,0
4910,28.0,93,12.0,93.0,997.12,2,4.0,3,1,1,1
6071,14.0,70,14.0,29.0,1007.08,2,8.5,3,1,0,0
2683,30.0,79,6.5,70.0,1014.86,5,2.5,0,2,1,3
4566,56.0,83,42.5,79.0,1010.23,3,3.5,3,3,0,1
2820,2.0,82,7.0,98.0,996.01,0,1.5,2,3,1,2
3895,22.0,72,17.0,99.0,1024.08,7,5.5,0,1,2,3
11611,13.0,75,12.5,84.0,1009.84,0,2.5,2,2,0,1
12068,39.0,81,19.0,75.0,1028.24,11,8.5,0,3,1,3
5161,29.0,59,7.5,25.0,1018.43,1,6.0,2,0,2,0
12952,-4.0,73,2.5,71.0,980.91,1,2.5,2,3,2,2
237,8.0,78,34.5,106.0,982.66,11,3.5,3,3,1,2
3093,61.0,93,21.5,108.0,1007.88,13,11.0,2,2,0,0
7773,34.0,87,13.0,51.0,1018.24,0,1.5,2,0,0,1
1220,13.0,61,2.0,21.0,1010.91,4,6.5,3,1,1,0
11592,23.0,66,9.0,85.0,1004.01,3,4.5,2,3,2,1
8281,22.0,34,4.0,17.0,1017.49,10,9.5,0,1,0,3
6935,3.0,82,20.0,81.0,981.42,1,5.0,3,3,2,2
10881,26.0,33,5.5,12.0,1024.95,7,6.0,0,1,0,3
3500,28.0,86,14.0,70.0,1013.96,3,2.5,2,2,0,1
12958,33.0,68,3.5,9.0,1014.73,11,7.5,0,1,2,3
585,33.0,36,4.5,2.0,1026.57,7,8.5,0,3,0,3
9034,17.0,72,9.5,62.0,999.98,1,4.5,3,1,2,1
2238,3.0,92,3.5,70.0,991.08,1,4.0,2,3,1,2
4960,17.0,71,3.0,74.0,1011.53,13,6.0,3,0,2,0
6085,-5.0,86,11.5,56.0,981.6,1,1.5,2,3,2,2
3648,26.0,59,6.0,1.0,1019.64,10,8.5,3,0,1,3
8228,-9.0,85,10.5,101.0,986.58,9,1.0,3,3,2,2
8210,12.0,55,9.5,31.0,1010.76,4,8.0,2,0,2,0
4876,31.0,70,6.0,40.0,1010.63,1,8.0,2,3,2,0
2617,14.0,74,3.5,87.0,1019.81,2,11.5,2,2,0,0
3364,18.0,56,3.5,15.0,1003.46,1,5.5,2,2,2,0
1473,44.0,45,3.5,14.0,1024.65,7,8.0,3,1,2,3
12915,34.0,66,4.5,1.0,1022.74,6,5.5,0,3,2,3
12310,15.0,68,9.0,89.0,1006.18,3,3.5,2,0,0,1
8188,12.0,84,19.0,77.0,995.09,2,3.5,2,2,2,1
8363,30.0,53,5.5,12.0,1015.07,9,7.0,3,2,1,3
4121,-7.0,95,9.5,90.0,987.83,1,2.0,2,3,2,2
1841,-7.0,77,1.5,66.0,991.73,0,4.0,2,3,1,2
6480,22.0,56,8.0,17.0,1024.09,11,7.0,0,1,0,3
1867,41.0,62,5.0,3.0,1025.98,9,5.5,0,0,2,3
11093,26.0,71,11.5,85.0,1007.77,1,5.0,3,0,0,1
10071,-8.0,78,19.5,92.0,997.49,0,4.0,2,3,1,2
