,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
11924,15.0,68,0.0,11.0,1018.56,3,5.5,3,3,2,0
7025,34.0,82,19.0,85.0,1025.38,1,4.5,0,2,1,3
4407,24.0,60,11.5,72.0,990.85,3,1.0,2,1,0,1
11326,2.0,49,11.5,90.0,995.09,11,19.5,3,2,1,1
10522,16.0,50,9.0,16.0,1001.3,3,7.0,2,2,2,0
12243,43.0,58,9.0,4.0,1012.06,11,5.5,3,2,2,3
4918,25.0,73,4.5,19.0,1011.13,3,7.5,3,0,0,0
10960,33.0,54,8.0,39.0,1002.62,4,8.0,2,0,2,0
6633,-6.0,71,17.0,94.0,982.37,0,2.5,3,3,1,2
12385,32.0,26,10.0,11.0,1016.82,7,5.5,3,2,1,3
1345,5.0,106,20.0,82.0,981.79,8,0.5,2,3,1,2
7824,41.0,60,1.0,16.0,1014.72,6,5.0,0,3,0,3
12624,24.0,84,9.0,71.0,998.08,3,1.5,2,3,2,1
3502,23.0,77,13.0,48.0,1018.23,3,8.5,3,3,1,0
11039,22.0,97,38.0,83.0,1014.51,12,1.5,2,2,0,1
9691,30.0,67,9.5,32.0,1003.71,3,7.0,2,1,1,0
1336,16.0,74,10.5,25.0,1010.3,4,6.5,2,1,1,0
1476,42.0,59,10.5,17.0,1149.76,13,1.0,2,3,1,3
482,23.0,23,3.5,8.0,1027.69,5,6.5,0,1,2,3
3554,21.0,108,34.0,82.0,1001.29,6,5.0,2,3,0,0
5793,1.0,84,24.5,87.0,981.54,3,2.0,2,3,2,2
12803,32.0,57,9.0,6.0,1021.55,5,5.5,0,3,0,3
5635,19.0,74,13.0,98.0,1003.68,1,4.0,2,1,0,1
10449,-7.0,97,11.5,80.0,999.75,0,2.0,2,3,2,2
433,11.0,70,7.0,12.0,1005.16,3,7.5,3,0,0,0
7840,14.0,71,10.5,17.0,1005.21,4,6.5,3,2,2,0
9753,24.0,74,9.5,40.0,1007.32,2,8.5,3,0,0,0
5550,35.0,48,4.5,4.0,1024.97,8,5.0,0,2,0,3
4216,0.0,90,14.5,90.0,993.79,0,3.0,2,3,1,2
8689,22.0,71,4.5,31.0,1005.73,2,7.0,2,3,2,0
181,16.0,96,19.0,57.0,1003.05,0,4.5,2,1,1,1
10388,16.0,87,15.0,96.0,1005.39,3,2.0,3,1,1,1
46,33.0,66,9.0,18.0,1014.34,3,6.0,3,0,2,0
7451,-4.0,97,1.0,89.0,982.86,1,4.5,2,3,1,2
6212,28.0,72,10.0,22.0,1003.85,4,8.0,3,3,1,0
11321,22.0,44,4.0,16.0,1020.25,10,6.0,0,0,0,3
9483,22.0,51,1.5,35.0,1005.28,3,8.5,2,3,2,0
8607,25.0,77,16.0,78.0,996.52,1,4.5,2,2,2,1
5595,-6.0,60,1.5,74.0,990.96,1,2.0,2,3,2,2
8652,18.0,63,1.5,80.0,903.36,14,14.5,3,0,2,0
7067,17.0,65,5.5,16.0,1001.2,4,6.5,2,3,0,0
3269,25.0,40,7.0,4.0,1020.05,11,8.0,3,1,2,3
8403,-20.0,73,14.0,18.0,879.44,13,0.0,1,2,0,2
7181,1.0,65,4.5,73.0,983.23,1,2.0,2,3,1,2
3748,16.0,63,17.5,98.0,1001.23,0,2.0,3,2,0,1
2872,2.0,73,6.0,58.0,985.32,0,2.5,2,3,2,2
720,18.0,73,11.5,12.0,1006.46,1,7.5,2,1,1,0
2184,16.0,68,11.0,82.0,990.52,0,2.0,2,2,0,1
8981,24.0,28,6.0,5.0,1017.28,5,10.0,0,0,2,3
5984,19.0,91,22.0,104.0,995.33,14,4.5,3,0,0,1
3135,43.0,42,0.0,11.0,1017.33,10,7.0,3,2,2,3
6079,7.0,80,26.0,93.0,982.48,0,2.0,2,3,2,2
3908,76.0,93,0.5,71.0,1012.51,14,10.0,0,1,1,3
5762,27.0,74,10.0,43.0,1006.85,4,6.5,3,2,0,0
5707,-9.0,72,0.0,98.0,992.91,0,5.0,2,3,2,2
6159,26.0,73,13.0,19.0,1019.26,4,5.5,3,2,1,0
5092,22.0,58,9.0,22.0,1004.77,3,7.5,2,1,0,0
977,2.0,66,7.5,74.0,986.01,1,2.0,2,3,2,2
5601,11.0,67,1.5,31.0,918.78,11,2.5,1,0,0,2
4996,24.0,20,8.5,3.0,1011.76,10,7.5,0,3,2,3
917,-4.0,82,2.0,65.0,982.57,0,1.5,2,3,1,2
12377,32.0,71,19.5,78.0,1016.92,1,2.0,2,1,0,1
13128,40.0,69,7.5,14.0,1018.3,6,6.5,0,0,2,3
3483,11.0,83,33.0,104.0,1005.89,9,4.5,3,2,0,0
167,16.0,59,11.5,37.0,1004.12,4,6.5,3,2,2,0
3292,-6.0,79,0.5,68.0,989.59,0,3.0,2,3,2,2
5364,33.0,68,0.5,13.0,1012.03,8,5.5,0,1,1,3
6058,23.0,67,11.5,39.0,1003.1,4,8.0,3,0,0,0
11844,2.0,48,1.0,20.0,843.44,0,3.5,1,3,2,0
8240,26.0,74,17.0,62.0,1003.65,0,4.5,2,2,1,1
4226,31.0,52,7.5,6.0,1013.26,6,9.0,0,0,2,3
9629,15.0,70,1.0,15.0,1003.62,1,5.5,2,1,1,0
1699,-5.0,79,2.0,61.0,982.37,1,5.0,2,3,2,2
4987,62.0,94,15.0,91.0,1012.56,12,4.0,0,1,1,3
312,8.0,87,10.0,104.0,998.66,1,0.5,2,3,2,2
12686,29.0,59,8.5,8.0,1012.14,9,7.0,3,3,2,3
9015,31.0,24,10.0,11.0,1020.57,6,6.5,0,2,1,3
2053,13.0,65,6.5,87.0,1015.51,3,5.0,2,3,0,1
11098,28.0,55,12.0,30.0,1012.01,2,6.0,3,3,2,0
4822,3.0,72,12.5,61.0,985.08,0,1.5,2,3,1,2
7901,36.0,48,1.0,16.0,1028.38,9,8.0,3,1,1,3
12444,27.0,45,3.5,1.0,1011.02,6,9.5,0,2,2,3
5776,27.0,48,1.0,18.0,1017.13,11,6.0,0,2,1,3
10453,20.0,94,8.0,54.0,995.2,3,2.0,2,2,2,1
12661,4.0,84,15.0,76.0,988.81,0,3.0,2,3,2,2
11350,22.0,89,13.0,96.0,1009.7,0,4.5,2,1,1,1
2706,13.0,75,1.5,47.0,1011.57,2,7.0,3,2,0,0
3997,29.0,79,14.5,95.0,994.49,2,2.5,2,2,1,1
2649,35.0,43,9.0,5.0,1029.71,6,9.5,3,1,1,3
9008,29.0,71,7.5,26.0,1006.16,4,8.0,3,3,0,0
10764,15.0,50,5.0,22.0,1008.32,4,7.5,2,2,2,0
4440,-6.0,76,10.5,56.0,999.6,1,4.5,2,3,2,2
11994,37.0,51,10.0,6.0,1015.3,5,5.5,0,1,1,3
6267,34.0,28,4.5,7.0,1019.19,7,6.5,0,1,0,3
8801,17.0,60,9.5,99.0,995.16,0,2.5,3,3,2,1
155,15.0,105,7.5,75.0,1006.45,10,4.0,2,2,1,0
2667,16.0,51,12.5,18.0,1013.79,1,7.5,3,0,0,0
11943,34.0,58,12.0,37.0,1014.02,1,5.0,2,3,1,0
11265,15.0,66,5.0,85.0,829.98,0,4.5,1,0,1,2
5861,25.0,34,9.5,9.0,1012.54,7,7.0,0,1,2,3
4911,28.0,62,10.5,16.0,1006.69,4,5.0,3,0,1,0
4700,31.0,73,9.0,89.0,1014.63,3,1.5,2,0,1,1
7258,27.0,40,2.0,35.0,876.81,14,8.0,3,3,1,0
5767,26.0,60,3.5,12.0,1025.89,5,7.0,0,3,2,3
4909,45.0,31,11.0,12.0,1128.57,10,17.0,1,3,2,1
12768,23.0,77,13.0,87.0,1027.16,12,9.0,0,3,0,3
10808,31.0,78,14.5,59.0,997.11,2,5.0,3,3,2,1
8870,-1.0,62,2.0,79.0,992.95,0,5.0,3,3,2,2
11958,-3.0,76,2.0,60.0,994.07,1,2.5,3,3,1,2
2505,24.0,105,5.5,87.0,1008.54,12,1.0,3,3,0,0
6918,16.0,69,7.5,57.0,1017.01,2,2.5,2,1,1,1
12071,-2.0,74,18.5,95.0,980.67,1,2.5,2,3,2,2
10370,-9.0,70,18.0,63.0,983.59,0,1.5,2,3,1,2
8331,-20.0,88,12.5,85.0,985.02,5,1.5,3,3,1,2
4764,11.0,53,4.5,35.0,1003.66,2,5.0,2,3,1,0
9080,47.0,101,26.5,72.0,995.48,7,0.5,2,3,0,1
4436,26.0,57,6.0,90.0,975.43,4,15.0,1,0,1,2
3071,43.0,38,9.0,2.0,1020.12,6,8.0,0,1,2,3
3099,18.0,80,8.5,64.0,992.99,0,1.5,2,3,0,1
5940,21.0,29,7.0,10.0,1016.67,8,9.0,0,2,0,3
8330,54.0,98,16.5,89.0,1008.89,2,7.0,2,0,1,0
10735,22.0,55,3.5,43.0,1005.37,4,7.5,3,3,0,0
391,23.0,25,10.0,15.0,1016.92,7,8.5,0,1,2,3
3003,30.0,78,14.0,34.0,1004.74,4,8.5,2,1,0,0
3286,20.0,81,9.5,66.0,1004.71,3,2.0,2,1,0,1
3970,36.0,39,6.0,16.0,1021.93,10,8.0,0,1,2,3
6094,33.0,83,27.5,102.0,1003.99,4,5.0,3,0,0,0
4082,34.0,77,5.0,38.0,1006.44,1,7.5,2,1,0,0
8261,40.0,34,6.5,88.0,1152.3,3,5.5,2,1,0,1
6308,22.0,68,19.0,83.0,1006.73,0,4.0,2,3,2,1
5083,-1.0,74,16.5,71.0,998.2,0,3.5,2,3,1,2
10742,15.0,61,10.5,29.0,1001.19,3,7.0,3,1,2,0
2005,28.0,59,5.5,47.0,1018.25,4,8.5,3,1,1,0
12718,18.0,69,6.5,71.0,997.95,2,2.5,2,3,0,1
2452,30.0,63,6.0,65.0,1009.86,0,4.0,3,3,2,1
1655,16.0,71,9.5,17.0,1014.68,4,6.0,3,2,0,0
11831,12.0,73,8.5,20.0,1011.1,3,5.0,2,2,2,0
5378,25.0,63,10.0,2.0,1014.38,9,5.5,0,2,0,3
7050,7.0,95,13.0,84.0,1003.23,4,1.5,2,1,2,1
4737,-8.0,96,6.5,52.0,993.28,1,3.0,2,3,1,2
419,30.0,59,5.5,49.0,1001.22,1,7.5,3,1,1,0
5742,-2.0,72,5.5,80.0,987.59,0,2.0,3,3,2,2
9758,-1.0,98,14.0,96.0,985.59,0,5.0,2,3,2,2
1379,22.0,77,13.0,36.0,1019.44,2,5.0,3,3,1,0
10836,-2.0,71,8.5,85.0,973.84,12,16.0,2,3,0,0
12872,23.0,55,2.5,0.0,1020.43,7,8.0,3,0,2,3
4650,20.0,68,11.5,43.0,1007.95,4,7.0,2,2,0,0
3664,22.0,99,18.5,57.0,1018.13,2,3.0,2,1,2,1
4807,-17.0,65,3.5,72.0,865.24,5,6.5,2,2,1,0
12386,23.0,26,8.5,9.0,1026.74,9,7.5,3,0,0,3
1115,16.0,74,14.0,27.0,1009.27,3,8.5,3,0,1,0
6602,-1.0,41,3.5,12.0,1126.99,10,6.0,1,1,0,0
10059,24.0,86,24.0,74.0,1005.04,10,5.5,2,3,2,0
3785,20.0,89,17.0,96.0,1012.81,5,9.0,3,3,1,0
9185,23.0,96,15.5,70.0,995.98,3,2.0,2,0,0,1
10599,2.0,89,7.5,52.0,997.95,0,4.5,2,3,1,2
4770,16.0,24,9.5,14.0,821.0,14,16.0,2,1,2,1
7893,25.0,89,16.0,87.0,992.15,0,2.5,2,3,1,1
9742,-3.0,93,17.0,97.0,985.44,1,2.5,2,3,2,2
163,36.0,32,6.0,2.0,1026.15,7,7.5,0,1,0,3
4287,-9.0,60,13.0,86.0,983.24,1,1.5,3,3,2,2
13051,33.0,38,3.5,7.0,1022.17,7,7.5,0,2,1,3
1716,30.0,51,6.0,15.0,1012.33,8,5.0,0,2,2,3
4933,2.0,95,4.0,54.0,982.37,0,3.0,2,3,1,2
222,23.0,78,15.0,60.0,991.36,2,4.0,2,0,1,1
5505,-4.0,82,16.5,96.0,982.8,1,2.0,2,3,1,2
10305,40.0,76,29.5,82.0,992.36,9,3.5,2,3,0,1
4925,19.0,81,19.0,95.0,1016.61,12,0.5,2,3,0,1
13067,-1.0,93,0.5,96.0,986.38,6,1.5,2,3,1,2
10356,48.0,75,24.5,90.0,1001.7,8,3.0,2,0,1,0
11990,27.0,95,12.5,76.0,1011.9,3,5.0,2,2,0,1
2041,29.0,91,13.5,100.0,1010.07,0,1.0,3,2,1,1
11155,4.0,74,3.0,77.0,998.95,1,3.0,2,3,2,2
8795,11.0,77,5.5,13.0,1006.35,2,5.5,3,2,0,0
540,-2.0,83,3.5,52.0,999.04,1,3.5,2,3,2,2
10006,30.0,60,5.5,27.0,1001.09,4,8.0,2,1,0,0
726,3.0,89,17.0,80.0,980.91,1,4.5,3,3,2,2
8589,17.0,61,8.0,60.0,1009.63,3,4.5,3,3,1,1
7990,15.0,55,14.0,11.0,1009.66,2,7.5,3,3,0,0
4594,3.0,63,13.0,35.0,997.65,9,9.0,3,2,2,2
11097,24.0,78,17.5,75.0,1004.19,14,6.0,2,1,0,0
5752,31.0,76,12.5,37.0,1008.03,2,5.5,3,2,1,0
4184,34.0,76,2.0,61.0,1183.14,6,11.0,1,3,1,1
1347,11.0,65,7.5,73.0,1002.92,2,3.5,2,3,1,1
11232,14.0,84,13.0,56.0,1001.65,3,5.0,2,1,2,1
3990,26.0,40,9.5,8.0,1023.36,7,6.5,0,2,2,3
10336,29.0,46,5.0,12.0,1014.49,5,6.0,0,3,0,3
10953,4.0,107,1.0,102.0,982.87,3,2.5,2,3,1,2
8610,27.0,75,2.0,21.0,1003.88,2,7.5,2,1,1,0
2157,43.0,40,3.5,14.0,1021.29,11,6.0,3,0,1,3
1214,40.0,33,10.0,0.0,1012.92,9,9.0,3,1,0,3
10399,36.0,50,9.0,10.0,1021.05,5,5.5,0,3,1,3
10996,25.0,69,6.0,17.0,1024.91,5,7.0,0,1,2,3
5615,-4.0,67,17.0,67.0,997.24,1,4.5,2,3,2,2
10676,2.0,83,16.0,68.0,991.77,0,3.0,2,3,2,2
2467,13.0,93,11.0,93.0,1014.32,2,3.0,2,0,0,1
271,-10.0,72,4.5,72.0,1193.57,11,13.0,2,2,2,1
2320,10.0,80,14.0,76.0,1004.96,3,2.5,3,3,0,1
3982,28.0,81,16.0,92.0,1016.39,2,1.5,3,1,1,1
3258,4.0,62,15.0,90.0,981.92,0,2.5,2,3,1,2
475,13.0,65,6.5,86.0,899.08,6,19.0,1,0,1,2
10433,-12.0,47,9.5,76.0,1167.73,4,5.5,1,2,2,3
797,2.0,91,10.5,93.0,996.91,1,4.5,2,3,2,2
3375,62.0,101,19.5,77.0,1006.98,9,3.0,2,1,2,0
4412,13.0,51,10.0,37.0,1016.84,4,8.5,2,2,0,0
5800,33.0,45,3.5,6.0,1011.39,6,9.5,0,3,0,3
457,15.0,75,6.0,30.0,1010.66,2,6.5,3,2,0,0
4295,68.0,96,33.5,79.0,1002.97,8,2.0,2,2,1,1
10234,5.0,74,27.0,71.0,984.53,0,3.0,2,3,1,2
7375,4.0,81,8.0,53.0,999.81,1,1.5,2,3,2,2
3488,22.0,74,0.5,39.0,1017.46,3,7.0,3,3,2,0
8778,29.0,91,17.0,52.0,1018.71,1,4.0,2,0,0,1
9544,12.0,96,11.0,73.0,1016.6,0,1.0,3,3,0,1
3820,31.0,78,15.0,11.0,1010.88,4,5.5,3,2,0,0
10486,44.0,63,3.0,2.0,1011.89,11,8.5,3,1,2,3
1528,-8.0,39,5.5,55.0,1073.46,6,17.0,3,3,0,2
11431,24.0,68,10.5,43.0,1016.11,1,7.5,2,1,0,0
12309,26.0,97,16.0,96.0,1008.87,0,3.0,3,0,1,1
9761,36.0,37,7.5,1.0,1025.02,6,9.0,0,2,2,3
2438,10.0,90,11.0,78.0,992.09,2,4.5,3,0,1,1
2962,26.0,63,2.5,27.0,1005.24,3,7.0,3,1,2,0
12608,-5.0,107,31.0,82.0,985.29,5,0.5,2,3,2,2
8332,22.0,41,9.0,91.0,993.39,13,19.5,3,2,1,2
3047,1.0,87,5.5,66.0,983.9,1,2.0,2,3,1,2
12916,-1.0,33,7.5,42.0,908.17,4,17.5,2,3,0,3
3514,33.0,36,9.0,0.0,1020.17,11,9.5,3,2,1,3
32,4.0,95,2.5,56.0,984.63,1,4.5,2,3,1,2
5063,30.0,70,3.5,37.0,1003.45,2,8.0,3,1,1,0
176,-13.0,60,9.5,18.0,931.79,7,5.5,3,3,0,0
3539,1.0,98,19.0,54.0,997.26,0,2.5,2,3,1,2
10372,19.0,73,19.0,90.0,1005.43,0,1.5,2,2,2,1
11016,18.0,87,8.0,60.0,1018.75,0,4.5,2,1,0,1
5897,24.0,64,13.5,36.0,1013.25,2,5.5,2,1,2,0
5809,-3.0,94,19.5,65.0,987.66,1,4.0,2,3,1,2
1849,7.0,90,20.0,94.0,1008.08,11,2.0,2,1,2,1
3582,11.0,61,9.5,41.0,1008.3,3,6.5,3,2,2,0
1116,47.0,105,19.0,76.0,1021.14,0,9.5,0,0,2,3
5085,109.0,89,3.0,96.0,1012.84,13,7.5,0,1,1,3
3860,38.0,90,35.0,71.0,1014.97,2,1.0,2,1,0,1
253,12.0,92,20.0,51.0,1010.65,3,2.0,2,1,2,1
6021,28.0,29,2.0,13.0,1029.04,10,5.5,0,2,2,3
3202,24.0,80,10.0,87.0,1028.08,14,9.5,3,1,1,3
10843,35.0,106,27.0,86.0,1010.57,11,2.5,2,3,2,0
1470,28.0,99,11.0,82.0,1008.11,3,4.5,3,0,0,1
762,-3.0,96,5.0,53.0,982.79,1,3.0,3,3,2,2
2100,26.0,67,9.0,27.0,1010.57,4,6.5,3,2,1,0
21,-7.0,88,12.5,98.0,980.31,1,3.0,2,3,1,2
2275,21.0,60,10.5,44.0,1000.43,2,6.0,3,0,1,0
6112,30.0,88,9.0,76.0,1009.19,2,4.0,2,1,0,1
8158,28.0,51,9.0,3.0,1012.02,5,5.5,0,2,0,3
7871,14.0,78,12.5,90.0,997.56,2,4.0,2,1,1,1
12122,10.0,63,11.0,49.0,1010.11,2,8.0,3,3,0,0
7303,88.0,93,6.5,108.0,1014.75,1,8.5,3,0,2,3
10500,31.0,75,9.5,75.0,1013.19,0,2.0,3,1,0,1
10938,41.0,20,1.0,3.0,1014.94,9,5.5,3,3,2,3
2135,28.0,45,9.0,16.0,1016.3,9,5.0,0,3,2,3
11231,-3.0,66,10.0,80.0,984.12,0,5.0,2,3,1,2
1520,19.0,72,7.0,57.0,1001.28,0,3.5,2,1,2,1
2775,33.0,72,12.0,37.0,1000.2,2,8.0,2,1,0,0
3228,12.0,66,8.0,89.0,870.22,0,8.0,3,3,0,0
10551,21.0,91,10.5,72.0,1013.6,1,5.0,2,0,0,1
12757,26.0,42,6.5,9.0,1028.15,8,7.5,0,1,1,3
3646,3.0,98,5.0,62.0,983.69,0,3.5,2,3,2,2
11143,47.0,108,2.5,106.0,1010.6,10,3.5,2,3,2,0
8130,43.0,66,6.5,16.0,1013.71,8,6.0,3,2,2,3
791,4.0,81,9.5,80.0,984.34,1,1.5,3,3,2,2
9436,53.0,86,13.5,91.0,1007.4,2,3.0,2,1,2,0
10948,37.0,60,9.0,15.0,1015.02,10,9.0,0,0,2,3
10012,20.0,61,5.5,46.0,1007.32,4,6.5,2,3,1,0
4932,38.0,33,9.5,3.0,1010.86,10,7.0,0,0,2,3
1366,4.0,72,15.5,85.0,987.58,0,1.5,3,3,1,2
1527,13.0,93,18.0,94.0,995.06,1,2.5,2,3,0,1
10990,-6.0,66,14.0,59.0,993.14,1,3.5,2,3,2,2
179,13.0,77,5.0,68.0,1021.09,3,8.5,1,0,1,0
5850,1.0,89,7.5,72.0,996.54,0,2.5,2,3,2,2
2923,-4.0,87,6.5,54.0,991.88,0,2.0,2,3,2,2
7166,39.0,27,2.0,17.0,1028.66,7,5.5,3,3,1,3
10993,108.0,77,10.0,94.0,1021.02,7,1.0,0,2,1,3
1508,10.0,97,6.0,94.0,1002.36,0,4.5,2,0,2,1
7716,-3.0,60,18.0,50.0,993.45,1,5.0,2,3,2,2
951,22.0,46,2.0,12.0,1019.55,6,9.5,3,3,2,3
1166,23.0,62,8.0,91.0,1004.57,2,5.0,2,2,2,1
6294,39.0,41,4.0,11.0,1016.32,8,5.5,3,0,0,3
6552,28.0,33,8.0,61.0,1187.74,4,6.0,1,2,2,3
6113,-7.0,76,1.0,84.0,997.14,0,2.5,2,3,2,2
12004,-8.0,98,18.0,89.0,983.68,0,3.5,2,3,2,2
12994,36.0,37,4.5,9.0,1024.01,10,8.5,0,3,1,3
6818,-3.0,61,1.5,50.0,990.06,1,4.0,2,3,2,2
11538,-6.0,71,9.0,86.0,992.58,1,4.0,2,3,2,2
672,33.0,63,4.0,15.0,1022.72,7,6.5,0,0,0,3
8333,2.0,91,11.5,51.0,987.31,1,2.0,2,3,2,2
3498,3.0,72,15.5,96.0,997.0,0,2.5,3,3,2,2
2730,-1.0,61,15.0,73.0,996.37,0,2.0,2,3,2,2
4123,35.0,27,8.0,11.0,1012.23,10,9.5,3,3,0,3
3684,14.0,88,16.5,97.0,1015.85,0,2.5,2,3,1,1
11276,24.0,62,6.5,72.0,1017.92,1,2.0,2,1,0,1
2811,-4.0,96,15.5,82.0,980.68,1,4.5,3,3,2,2
9059,20.0,71,3.5,22.0,1018.87,4,7.0,2,2,0,0
10332,30.0,70,16.5,75.0,1002.81,1,2.0,2,2,0,1
11360,14.0,55,7.5,35.0,1018.43,3,6.5,2,3,0,0
267,-24.0,84,23.5,80.0,984.68,0,1.5,2,3,2,2
9363,20.0,81,8.5,88.0,1019.1,1,0.5,3,2,0,1
3282,11.0,77,9.0,19.0,1013.48,4,5.0,2,0,1,0
5390,34.0,52,7.0,13.0,1009.3,1,8.0,2,2,0,0
4879,11.0,60,17.0,99.0,996.53,2,3.5,2,1,0,1
2888,34.0,56,0.5,13.0,1015.77,6,7.5,3,3,1,3
10750,28.0,28,1.5,16.0,1022.69,5,8.5,0,3,1,3
8466,-6.0,87,7.0,98.0,993.47,0,2.0,3,3,2,2
11811,19.0,95,13.0,82.0,1003.48,2,4.0,2,1,1,1
4072,48.0,25,1.5,57.0,1026.66,13,7.5,1,1,1,1
9204,30.0,72,14.0,95.0,1028.89,7,4.5,3,2,2,3
1998,31.0,45,2.0,1.0,1025.05,5,8.0,0,3,0,3
3116,27.0,62,6.0,79.0,1019.79,2,5.0,2,2,1,1
8518,2.0,60,3.0,70.0,994.19,0,2.0,2,3,2,2
8765,46.0,53,5.5,30.0,1126.78,7,16.0,3,2,2,2
7749,30.0,58,2.0,18.0,1029.24,5,9.5,0,1,0,3
6431,-11.0,98,33.0,91.0,982.39,7,0.5,2,3,1,2
2930,22.0,21,5.0,12.0,1028.04,5,7.5,0,0,0,3
10262,35.0,62,10.0,19.0,1022.63,11,7.0,0,0,0,3
157,26.0,60,11.5,50.0,995.67,3,3.5,3,2,1,1
7023,20.0,40,4.5,3.0,1023.49,10,10.0,0,2,1,3
6014,-2.0,97,13.5,66.0,999.42,0,4.5,2,3,1,2
7186,22.0,51,11.0,29.0,1002.25,1,6.0,3,0,0,0
3996,27.0,48,1.5,9.0,1018.84,8,10.0,0,1,0,3
7918,32.0,64,7.0,49.0,1000.53,4,7.5,3,3,0,0
13152,22.0,59,1.5,14.0,1020.38,8,5.5,0,1,1,3
12974,19.0,79,12.5,73.0,1008.92,3,4.5,2,2,2,1
8707,24.0,47,3.0,19.0,1022.97,7,7.5,3,2,1,3
2206,44.0,51,7.5,17.0,1026.49,6,6.0,0,2,1,3
3401,21.0,104,26.0,95.0,1008.13,13,8.5,3,3,1,0
3894,2.0,67,16.5,59.0,987.68,1,3.5,3,3,2,2
9390,31.0,74,14.0,24.0,1008.74,1,8.0,3,2,0,0
9672,27.0,93,9.5,62.0,1014.81,0,2.5,3,3,2,1
10958,9.0,66,2.5,31.0,1169.05,13,9.5,2,1,2,1
4789,44.0,65,1.0,16.0,1014.97,10,5.5,3,3,2,3
7620,31.0,84,20.0,70.0,1019.33,0,2.0,2,1,1,1
1392,10.0,76,11.0,12.0,1003.75,2,7.5,2,2,1,0
11338,30.0,55,3.5,47.0,1000.83,2,5.5,3,3,0,0
8881,0.0,95,18.0,72.0,995.7,0,3.0,2,3,1,2
2720,29.0,20,6.5,7.0,1023.84,7,9.5,3,0,1,3
8893,16.0,72,15.5,68.0,990.66,3,3.0,2,1,1,1
2113,34.0,68,2.0,26.0,1018.39,1,6.5,3,3,2,0
9965,32.0,42,5.0,3.0,1019.79,11,6.5,3,3,1,3
1909,18.0,88,7.0,65.0,995.42,2,2.0,2,2,0,1
9339,63.0,96,8.0,79.0,1014.43,9,12.0,0,2,0,3
11020,20.0,37,7.0,68.0,935.42,9,9.0,1,3,2,3
8841,29.0,20,6.5,10.0,1028.18,11,5.0,3,2,2,3
2269,32.0,41,6.0,5.0,1022.04,8,10.0,0,3,1,3
3204,34.0,26,7.0,15.0,1029.31,10,5.5,0,1,0,3
25,4.0,79,1.0,85.0,982.53,1,4.5,3,3,1,2
628,35.0,40,7.0,5.0,1013.66,9,9.5,3,2,1,3
2202,10.0,68,10.5,23.0,1013.19,1,8.5,3,2,0,0
7884,1.0,68,8.0,54.0,996.42,0,1.0,2,3,2,2
2026,25.0,83,15.5,85.0,1008.85,0,3.5,2,2,1,1
5496,-2.0,93,19.0,68.0,986.41,0,1.0,2,3,1,2
935,22.0,63,11.5,12.0,1014.55,1,7.0,3,0,1,0
2232,43.0,100,30.0,85.0,1011.72,10,1.5,2,0,1,1
11728,38.0,57,8.0,19.0,1012.78,11,6.0,0,0,1,3
13187,4.0,71,18.5,88.0,992.81,1,4.5,2,3,2,2
12110,40.0,98,39.0,83.0,1001.23,12,1.5,2,1,2,1
6760,4.0,79,10.0,57.0,992.88,0,1.5,2,3,1,2
9703,21.0,64,19.0,72.0,1007.5,0,2.0,2,1,1,1
11910,38.0,72,12.0,92.0,909.87,2,6.5,1,0,2,0
1657,-12.0,70,31.5,99.0,994.49,10,3.0,3,3,1,2
6107,41.0,79,2.5,49.0,851.14,3,15.5,1,3,1,3
1311,29.0,74,2.5,29.0,1002.41,4,7.0,2,1,1,0
11588,1.0,49,3.0,68.0,875.26,8,15.5,1,2,0,1
11881,11.0,61,6.5,27.0,1019.88,2,6.5,3,0,2,0
9785,20.0,62,7.5,2.0,1029.16,9,9.0,0,1,2,3
4850,17.0,60,2.5,48.0,1014.64,4,8.0,2,1,1,0
10659,56.0,105,26.5,102.0,1005.92,6,7.0,3,1,1,0
7742,25.0,69,7.5,16.0,1013.11,3,6.5,3,0,1,0
3643,5.0,104,12.0,95.0,1002.57,9,1.0,3,0,2,0
12609,-4.0,21,11.5,22.0,932.69,9,14.0,1,1,0,0
2935,25.0,57,10.0,0.0,1017.98,5,6.5,0,3,0,3
11685,36.0,98,12.5,80.0,995.51,4,1.0,3,3,1,1
10894,20.0,67,9.0,31.0,1019.17,4,6.0,2,0,1,0
5492,24.0,27,2.5,15.0,1016.64,11,7.5,0,0,1,3
3081,-1.0,88,3.0,82.0,985.51,1,3.0,2,3,2,2
6978,23.0,78,11.0,38.0,1000.22,3,5.5,3,3,0,0
6362,17.0,80,16.5,58.0,1017.52,1,3.0,3,1,2,1
95,17.0,88,18.0,83.0,1026.94,0,5.5,3,1,2,3
3064,29.0,81,17.5,85.0,1026.36,0,5.5,0,3,0,3
5798,26.0,82,6.0,93.0,1001.81,0,9.0,3,1,1,0
12460,0.0,92,9.0,76.0,994.23,1,1.5,2,3,1,2
11624,-3.0,100,36.0,91.0,997.45,1,1.5,2,3,1,2
6966,27.0,61,8.0,78.0,991.21,0,3.5,2,1,0,1
12030,16.0,77,12.5,31.0,1005.08,1,9.0,3,2,1,0
8100,1.0,83,1.0,53.0,990.02,1,3.5,2,3,1,2
